WARNING:tensorflow:From /home/er3s56/onsager_deep_learning/tools/problems.py:45: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python2.7/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
theta_init=(1, 2.1972245773362196)
svd reconstruction error=-128.771dB
norms xval:224.5516510 yval:224.0477230
LVAMP-bg T=1 trainrate=0.5 fine tuning all logyvar:0,theta_0:0,theta_1:0,theta_2:0,theta_3:0,theta_4:0,theta_5:0
i=0      nmse=-0.590845 dB (best=-0.590845)
i=1230   nmse=-6.765372 dB (best=-6.765390)
i=1240   nmse=-6.765372 dB (best=-6.765390)
i=1250   nmse=-6.765372 dB (best=-6.765390)
i=1260   nmse=-6.765373 dB (best=-6.765390)
i=1270   nmse=-6.765372 dB (best=-6.765390)
i=1280   nmse=-6.765372 dB (best=-6.765390)
i=1290   nmse=-6.765372 dB (best=-6.765390)
i=1300   nmse=-6.765373 dB (best=-6.765390)
i=1310   nmse=-6.765373 dB (best=-6.765390)
i=1320   nmse=-6.765373 dB (best=-6.765390)
i=1330   nmse=-6.765372 dB (best=-6.765390)
i=1340   nmse=-6.765372 dB (best=-6.765390)
i=1350   nmse=-6.765372 dB (best=-6.765390)
i=1360   nmse=-6.765372 dB (best=-6.765390)
i=1370   nmse=-6.765373 dB (best=-6.765390)
i=1380   nmse=-6.765373 dB (best=-6.765390)
i=1390   nmse=-6.765373 dB (best=-6.765390)
i=1400   nmse=-6.765373 dB (best=-6.765390)
i=1410   nmse=-6.765373 dB (best=-6.765390)
i=1420   nmse=-6.765373 dB (best=-6.765390)
i=1430   nmse=-6.765374 dB (best=-6.765390)
i=1440   nmse=-6.765374 dB (best=-6.765390)
i=1450   nmse=-6.765375 dB (best=-6.765390)
i=1460   nmse=-6.765374 dB (best=-6.765390)
i=1470   nmse=-6.765375 dB (best=-6.765390)
i=1480   nmse=-6.765375 dB (best=-6.765390)
i=1490   nmse=-6.765375 dB (best=-6.765390)
i=1500   nmse=-6.765375 dB (best=-6.765390)
i=1510   nmse=-6.765375 dB (best=-6.765390)
i=1520   nmse=-6.765375 dB (best=-6.765390)
i=1530   nmse=-6.765374 dB (best=-6.765390)
i=1540   nmse=-6.765374 dB (best=-6.765390)
i=1550   nmse=-6.765374 dB (best=-6.765390)
i=1560   nmse=-6.765374 dB (best=-6.765390)
i=1570   nmse=-6.765375 dB (best=-6.765390)
i=1580   nmse=-6.765374 dB (best=-6.765390)
i=1590   nmse=-6.765374 dB (best=-6.765390)
i=1600   nmse=-6.765374 dB (best=-6.765390)
i=1610   nmse=-6.765374 dB (best=-6.765390)
i=1620   nmse=-6.765375 dB (best=-6.765390)
i=1630   nmse=-6.765375 dB (best=-6.765390)
i=1640   nmse=-6.765375 dB (best=-6.765390)
i=1650   nmse=-6.765375 dB (best=-6.765390)
i=1660   nmse=-6.765375 dB (best=-6.765390)
i=1670   nmse=-6.765375 dB (best=-6.765390)
i=1680   nmse=-6.765375 dB (best=-6.765390)
i=1690   nmse=-6.765375 dB (best=-6.765390)
i=1700   nmse=-6.765375 dB (best=-6.765390)
i=1710   nmse=-6.765376 dB (best=-6.765390)
i=1720   nmse=-6.765376 dB (best=-6.765390)
i=1730   nmse=-6.765376 dB (best=-6.765390)
i=1740   nmse=-6.765376 dB (best=-6.765390)
i=1750   nmse=-6.765376 dB (best=-6.765390)
i=1760   nmse=-6.765375 dB (best=-6.765390)
i=1770   nmse=-6.765375 dB (best=-6.765390)
i=1780   nmse=-6.765375 dB (best=-6.765390)
i=1790   nmse=-6.765376 dB (best=-6.765390)
i=1800   nmse=-6.765376 dB (best=-6.765390)
i=1810   nmse=-6.765376 dB (best=-6.765390)
i=1820   nmse=-6.765376 dB (best=-6.765390)
i=1830   nmse=-6.765377 dB (best=-6.765390)
i=1840   nmse=-6.765378 dB (best=-6.765390)
i=1850   nmse=-6.765377 dB (best=-6.765390)
i=1860   nmse=-6.765377 dB (best=-6.765390)
i=1870   nmse=-6.765377 dB (best=-6.765390)
i=1880   nmse=-6.765377 dB (best=-6.765390)
i=1890   nmse=-6.765376 dB (best=-6.765390)
i=1900   nmse=-6.765376 dB (best=-6.765390)
i=1910   nmse=-6.765375 dB (best=-6.765390)
i=1920   nmse=-6.765375 dB (best=-6.765390)
i=1930   nmse=-6.765375 dB (best=-6.765390)
i=1940   nmse=-6.765375 dB (best=-6.765390)
i=1950   nmse=-6.765374 dB (best=-6.765390)
i=1960   nmse=-6.765374 dB (best=-6.765390)
i=1970   nmse=-6.765374 dB (best=-6.765390)
i=1980   nmse=-6.765375 dB (best=-6.765390)
i=1990   nmse=-6.765374 dB (best=-6.765390)
i=2000   nmse=-6.765374 dB (best=-6.765390)

i=2010   nmse=-6.765374 dB (best=-6.765390)
i=2020   nmse=-6.765375 dB (best=-6.765390)
i=2030   nmse=-6.765374 dB (best=-6.765390)
i=2040   nmse=-6.765375 dB (best=-6.765390)
i=2050   nmse=-6.765375 dB (best=-6.765390)
i=2060   nmse=-6.765375 dB (best=-6.765390)
i=2070   nmse=-6.765375 dB (best=-6.765390)
i=2080   nmse=-6.765375 dB (best=-6.765390)
i=2090   nmse=-6.765375 dB (best=-6.765390)
i=2100   nmse=-6.765375 dB (best=-6.765390)
i=2110   nmse=-6.765376 dB (best=-6.765390)
i=2120   nmse=-6.765376 dB (best=-6.765390)
i=2130   nmse=-6.765376 dB (best=-6.765390)
i=2140   nmse=-6.765376 dB (best=-6.765390)
i=2150   nmse=-6.765376 dB (best=-6.765390)
i=2160   nmse=-6.765376 dB (best=-6.765390)
i=2170   nmse=-6.765377 dB (best=-6.765390)
i=2180   nmse=-6.765378 dB (best=-6.765390)
i=2190   nmse=-6.765378 dB (best=-6.765390)
i=2200   nmse=-6.765378 dB (best=-6.765390)
i=2210   nmse=-6.765378 dB (best=-6.765390)
i=2220   nmse=-6.765378 dB (best=-6.765390)
i=2230   nmse=-6.765378 dB (best=-6.765390)
i=2240   nmse=-6.765378 dB (best=-6.765390)
i=2250   nmse=-6.765378 dB (best=-6.765390)
i=2260   nmse=-6.765378 dB (best=-6.765390)
i=2270   nmse=-6.765378 dB (best=-6.765390)
i=2280   nmse=-6.765378 dB (best=-6.765390)
i=2290   nmse=-6.765378 dB (best=-6.765390)
i=2300   nmse=-6.765379 dB (best=-6.765390)
i=2310   nmse=-6.765379 dB (best=-6.765390)
i=2320   nmse=-6.765379 dB (best=-6.765390)
i=2330   nmse=-6.765379 dB (best=-6.765390)
i=2340   nmse=-6.765378 dB (best=-6.765390)
i=2350   nmse=-6.765378 dB (best=-6.765390)
i=2360   nmse=-6.765378 dB (best=-6.765390)
i=2370   nmse=-6.765378 dB (best=-6.765390)
i=2380   nmse=-6.765378 dB (best=-6.765390)
i=2390   nmse=-6.765379 dB (best=-6.765390)
i=2400   nmse=-6.765379 dB (best=-6.765390)
i=2410   nmse=-6.765379 dB (best=-6.765390)
i=2420   nmse=-6.765379 dB (best=-6.765390)
i=2430   nmse=-6.765379 dB (best=-6.765390)
i=2440   nmse=-6.765381 dB (best=-6.765390)
i=2450   nmse=-6.765381 dB (best=-6.765390)
i=2460   nmse=-6.765381 dB (best=-6.765390)
i=2470   nmse=-6.765381 dB (best=-6.765390)
i=2480   nmse=-6.765381 dB (best=-6.765390)
i=2490   nmse=-6.765381 dB (best=-6.765390)
i=2500   nmse=-6.765381 dB (best=-6.765390)
i=2510   nmse=-6.765382 dB (best=-6.765390)
i=2520   nmse=-6.765382 dB (best=-6.765390)
i=2530   nmse=-6.765382 dB (best=-6.765390)
i=2540   nmse=-6.765382 dB (best=-6.765390)
i=2550   nmse=-6.765382 dB (best=-6.765390)
i=2560   nmse=-6.765381 dB (best=-6.765390)
i=2570   nmse=-6.765381 dB (best=-6.765390)
i=2580   nmse=-6.765381 dB (best=-6.765390)
i=2590   nmse=-6.765381 dB (best=-6.765390)
i=2600   nmse=-6.765381 dB (best=-6.765390)
i=2610   nmse=-6.765381 dB (best=-6.765390)
i=2620   nmse=-6.765381 dB (best=-6.765390)
i=2630   nmse=-6.765381 dB (best=-6.765390)
i=2640   nmse=-6.765381 dB (best=-6.765390)
i=2650   nmse=-6.765381 dB (best=-6.765390)
i=2660   nmse=-6.765379 dB (best=-6.765390)
i=2670   nmse=-6.765379 dB (best=-6.765390)
i=2680   nmse=-6.765379 dB (best=-6.765390)
i=2690   nmse=-6.765378 dB (best=-6.765390)
i=2700   nmse=-6.765378 dB (best=-6.765390)
i=2710   nmse=-6.765378 dB (best=-6.765390)
i=2720   nmse=-6.765378 dB (best=-6.765390)
i=2730   nmse=-6.765379 dB (best=-6.765390)
i=2740   nmse=-6.765378 dB (best=-6.765390)
i=2750   nmse=-6.765378 dB (best=-6.765390)
i=2760   nmse=-6.765378 dB (best=-6.765390)
i=2770   nmse=-6.765378 dB (best=-6.765390)
i=2780   nmse=-6.765378 dB (best=-6.765390)
i=2790   nmse=-6.765379 dB (best=-6.765390)
i=2800   nmse=-6.765379 dB (best=-6.765390)
i=2810   nmse=-6.765379 dB (best=-6.765390)
i=2820   nmse=-6.765379 dB (best=-6.765390)
i=2830   nmse=-6.765379 dB (best=-6.765390)
i=2840   nmse=-6.765379 dB (best=-6.765390)
i=2850   nmse=-6.765379 dB (best=-6.765390)
i=2860   nmse=-6.765379 dB (best=-6.765390)
i=2870   nmse=-6.765379 dB (best=-6.765390)
i=2880   nmse=-6.765379 dB (best=-6.765390)
i=2890   nmse=-6.765378 dB (best=-6.765390)
i=2900   nmse=-6.765378 dB (best=-6.765390)
i=2910   nmse=-6.765378 dB (best=-6.765390)
i=2920   nmse=-6.765379 dB (best=-6.765390)
i=2930   nmse=-6.765379 dB (best=-6.765390)
i=2940   nmse=-6.765379 dB (best=-6.765390)
i=2950   nmse=-6.765379 dB (best=-6.765390)
i=2960   nmse=-6.765379 dB (best=-6.765390)
i=2970   nmse=-6.765379 dB (best=-6.765390)
i=2980   nmse=-6.765381 dB (best=-6.765390)
i=2990   nmse=-6.765381 dB (best=-6.765390)
i=3000   nmse=-6.765382 dB (best=-6.765390)

i=3010   nmse=-6.765382 dB (best=-6.765390)
i=3020   nmse=-6.765383 dB (best=-6.765390)
i=3030   nmse=-6.765384 dB (best=-6.765390)
i=3040   nmse=-6.765384 dB (best=-6.765390)
i=3050   nmse=-6.765385 dB (best=-6.765390)
i=3060   nmse=-6.765386 dB (best=-6.765390)
i=3070   nmse=-6.765386 dB (best=-6.765390)
i=3080   nmse=-6.765386 dB (best=-6.765390)
i=3090   nmse=-6.765385 dB (best=-6.765390)
i=3100   nmse=-6.765385 dB (best=-6.765390)
i=3110   nmse=-6.765386 dB (best=-6.765390)
i=3120   nmse=-6.765386 dB (best=-6.765390)
i=3130   nmse=-6.765386 dB (best=-6.765390)
i=3140   nmse=-6.765386 dB (best=-6.765390)
i=3150   nmse=-6.765387 dB (best=-6.765390)
i=3160   nmse=-6.765387 dB (best=-6.765390)
i=3170   nmse=-6.765387 dB (best=-6.765390)
i=3180   nmse=-6.765387 dB (best=-6.765390)
i=3190   nmse=-6.765387 dB (best=-6.765390)
i=3200   nmse=-6.765387 dB (best=-6.765390)
i=3210   nmse=-6.765387 dB (best=-6.765390)
i=3220   nmse=-6.765387 dB (best=-6.765390)
i=3230   nmse=-6.765388 dB (best=-6.765390)
i=3240   nmse=-6.765387 dB (best=-6.765390)
i=3250   nmse=-6.765387 dB (best=-6.765390)
i=3260   nmse=-6.765387 dB (best=-6.765390)
i=3270   nmse=-6.765387 dB (best=-6.765390)
i=3280   nmse=-6.765387 dB (best=-6.765390)
i=3290   nmse=-6.765387 dB (best=-6.765390)
i=3300   nmse=-6.765388 dB (best=-6.765390)
i=3310   nmse=-6.765387 dB (best=-6.765390)
i=3320   nmse=-6.765387 dB (best=-6.765390)
i=3330   nmse=-6.765387 dB (best=-6.765390)
i=3340   nmse=-6.765387 dB (best=-6.765390)
i=3350   nmse=-6.765387 dB (best=-6.765390)
i=3360   nmse=-6.765386 dB (best=-6.765390)
i=3370   nmse=-6.765386 dB (best=-6.765390)
i=3380   nmse=-6.765387 dB (best=-6.765390)
i=3390   nmse=-6.765386 dB (best=-6.765390)
i=3400   nmse=-6.765386 dB (best=-6.765390)
i=3410   nmse=-6.765386 dB (best=-6.765390)
i=3420   nmse=-6.765385 dB (best=-6.765390)
i=3430   nmse=-6.765385 dB (best=-6.765390)
i=3440   nmse=-6.765384 dB (best=-6.765390)
i=3450   nmse=-6.765383 dB (best=-6.765390)
i=3460   nmse=-6.765383 dB (best=-6.765390)
i=3470   nmse=-6.765383 dB (best=-6.765390)
i=3480   nmse=-6.765383 dB (best=-6.765390)
i=3490   nmse=-6.765383 dB (best=-6.765390)
i=3500   nmse=-6.765384 dB (best=-6.765390)
i=3510   nmse=-6.765383 dB (best=-6.765390)
i=3520   nmse=-6.765384 dB (best=-6.765390)
i=3530   nmse=-6.765385 dB (best=-6.765390)
i=3540   nmse=-6.765386 dB (best=-6.765390)
i=3550   nmse=-6.765386 dB (best=-6.765390)
i=3560   nmse=-6.765386 dB (best=-6.765390)
i=3570   nmse=-6.765385 dB (best=-6.765390)
i=3580   nmse=-6.765385 dB (best=-6.765390)
i=3590   nmse=-6.765384 dB (best=-6.765390)
i=3600   nmse=-6.765383 dB (best=-6.765390)
i=3610   nmse=-6.765383 dB (best=-6.765390)
i=3620   nmse=-6.765383 dB (best=-6.765390)
i=3630   nmse=-6.765383 dB (best=-6.765390)
i=3640   nmse=-6.765383 dB (best=-6.765390)
i=3650   nmse=-6.765383 dB (best=-6.765390)
i=3660   nmse=-6.765383 dB (best=-6.765390)
i=3670   nmse=-6.765384 dB (best=-6.765390)
i=3680   nmse=-6.765383 dB (best=-6.765390)
i=3690   nmse=-6.765384 dB (best=-6.765390)
i=3700   nmse=-6.765383 dB (best=-6.765390)
i=3710   nmse=-6.765383 dB (best=-6.765390)
i=3720   nmse=-6.765383 dB (best=-6.765390)
i=3730   nmse=-6.765384 dB (best=-6.765390)
i=3740   nmse=-6.765384 dB (best=-6.765390)
i=3750   nmse=-6.765385 dB (best=-6.765390)
i=3760   nmse=-6.765386 dB (best=-6.765390)
i=3770   nmse=-6.765386 dB (best=-6.765390)
i=3780   nmse=-6.765386 dB (best=-6.765390)
i=3790   nmse=-6.765386 dB (best=-6.765390)
i=3800   nmse=-6.765386 dB (best=-6.765390)
i=3810   nmse=-6.765386 dB (best=-6.765390)
i=3820   nmse=-6.765386 dB (best=-6.765390)
i=3830   nmse=-6.765386 dB (best=-6.765390)
i=3840   nmse=-6.765386 dB (best=-6.765390)
i=3850   nmse=-6.765386 dB (best=-6.765390)
i=3860   nmse=-6.765386 dB (best=-6.765390)
i=3870   nmse=-6.765386 dB (best=-6.765390)
i=3880   nmse=-6.765386 dB (best=-6.765390)
i=3890   nmse=-6.765386 dB (best=-6.765390)
i=3900   nmse=-6.765386 dB (best=-6.765390)
i=3910   nmse=-6.765387 dB (best=-6.765390)
i=3920   nmse=-6.765387 dB (best=-6.765390)
i=3930   nmse=-6.765387 dB (best=-6.765390)
i=3940   nmse=-6.765387 dB (best=-6.765390)
i=3950   nmse=-6.765387 dB (best=-6.765390)
i=3960   nmse=-6.765387 dB (best=-6.765390)
i=3970   nmse=-6.765387 dB (best=-6.765390)
i=3980   nmse=-6.765386 dB (best=-6.765390)
i=3990   nmse=-6.765387 dB (best=-6.765390)
i=4000   nmse=-6.765387 dB (best=-6.765390)

i=4010   nmse=-6.765387 dB (best=-6.765390)
i=4020   nmse=-6.765387 dB (best=-6.765390)
i=4030   nmse=-6.765387 dB (best=-6.765390)
i=4040   nmse=-6.765388 dB (best=-6.765390)
i=4050   nmse=-6.765388 dB (best=-6.765390)
i=4060   nmse=-6.765388 dB (best=-6.765390)
i=4070   nmse=-6.765388 dB (best=-6.765390)
i=4080   nmse=-6.765388 dB (best=-6.765390)
i=4090   nmse=-6.765387 dB (best=-6.765390)
i=4100   nmse=-6.765388 dB (best=-6.765390)
i=4110   nmse=-6.765388 dB (best=-6.765390)
i=4120   nmse=-6.765389 dB (best=-6.765390)
i=4130   nmse=-6.765389 dB (best=-6.765390)
i=4140   nmse=-6.765389 dB (best=-6.765390)
i=4150   nmse=-6.765389 dB (best=-6.765390)
i=4160   nmse=-6.765389 dB (best=-6.765390)
i=4170   nmse=-6.765390 dB (best=-6.765390)
i=4180   nmse=-6.765390 dB (best=-6.765390)
i=4190   nmse=-6.765391 dB (best=-6.765390)
i=4200   nmse=-6.765391 dB (best=-6.765390)
i=4210   nmse=-6.765391 dB (best=-6.765390)
i=4220   nmse=-6.765391 dB (best=-6.765391)
i=4230   nmse=-6.765392 dB (best=-6.765392)
i=4240   nmse=-6.765392 dB (best=-6.765393)
i=4250   nmse=-6.765392 dB (best=-6.765393)
i=4260   nmse=-6.765392 dB (best=-6.765393)
i=4270   nmse=-6.765393 dB (best=-6.765393)
i=4280   nmse=-6.765393 dB (best=-6.765393)
i=4290   nmse=-6.765393 dB (best=-6.765393)
i=4300   nmse=-6.765394 dB (best=-6.765394)
i=4310   nmse=-6.765393 dB (best=-6.765394)
i=4320   nmse=-6.765393 dB (best=-6.765394)
i=4330   nmse=-6.765393 dB (best=-6.765394)
i=4340   nmse=-6.765393 dB (best=-6.765394)
i=4350   nmse=-6.765394 dB (best=-6.765394)
i=4360   nmse=-6.765392 dB (best=-6.765394)
i=4370   nmse=-6.765392 dB (best=-6.765394)
i=4380   nmse=-6.765392 dB (best=-6.765394)
i=4390   nmse=-6.765391 dB (best=-6.765394)
i=4400   nmse=-6.765391 dB (best=-6.765394)
i=4410   nmse=-6.765391 dB (best=-6.765394)
i=4420   nmse=-6.765391 dB (best=-6.765394)
i=4430   nmse=-6.765391 dB (best=-6.765394)
i=4440   nmse=-6.765392 dB (best=-6.765394)
i=4450   nmse=-6.765392 dB (best=-6.765394)
i=4460   nmse=-6.765392 dB (best=-6.765394)
i=4470   nmse=-6.765391 dB (best=-6.765394)
i=4480   nmse=-6.765391 dB (best=-6.765394)
i=4490   nmse=-6.765391 dB (best=-6.765394)
i=4500   nmse=-6.765392 dB (best=-6.765394)
i=4510   nmse=-6.765392 dB (best=-6.765394)
i=4520   nmse=-6.765391 dB (best=-6.765394)
i=4530   nmse=-6.765392 dB (best=-6.765394)
i=4540   nmse=-6.765392 dB (best=-6.765394)
i=4550   nmse=-6.765392 dB (best=-6.765394)
i=4560   nmse=-6.765393 dB (best=-6.765394)
i=4570   nmse=-6.765394 dB (best=-6.765394)
i=4580   nmse=-6.765394 dB (best=-6.765394)
i=4590   nmse=-6.765394 dB (best=-6.765394)
i=4600   nmse=-6.765394 dB (best=-6.765394)
i=4610   nmse=-6.765392 dB (best=-6.765394)
i=4620   nmse=-6.765392 dB (best=-6.765394)
i=4630   nmse=-6.765392 dB (best=-6.765394)
i=4640   nmse=-6.765392 dB (best=-6.765394)
i=4650   nmse=-6.765392 dB (best=-6.765394)
i=4660   nmse=-6.765392 dB (best=-6.765394)
i=4670   nmse=-6.765392 dB (best=-6.765394)
i=4680   nmse=-6.765392 dB (best=-6.765394)
i=4690   nmse=-6.765391 dB (best=-6.765394)
i=4700   nmse=-6.765390 dB (best=-6.765394)
i=4710   nmse=-6.765389 dB (best=-6.765394)
i=4720   nmse=-6.765389 dB (best=-6.765394)
i=4730   nmse=-6.765388 dB (best=-6.765394)
i=4740   nmse=-6.765388 dB (best=-6.765394)
i=4750   nmse=-6.765387 dB (best=-6.765394)
i=4760   nmse=-6.765387 dB (best=-6.765394)
i=4770   nmse=-6.765387 dB (best=-6.765394)
i=4780   nmse=-6.765387 dB (best=-6.765394)
i=4790   nmse=-6.765387 dB (best=-6.765394)
i=4800   nmse=-6.765386 dB (best=-6.765394)
i=4810   nmse=-6.765387 dB (best=-6.765394)
i=4820   nmse=-6.765387 dB (best=-6.765394)
i=4830   nmse=-6.765388 dB (best=-6.765394)
i=4840   nmse=-6.765388 dB (best=-6.765394)
i=4850   nmse=-6.765389 dB (best=-6.765394)
i=4860   nmse=-6.765389 dB (best=-6.765394)
i=4870   nmse=-6.765389 dB (best=-6.765394)
i=4880   nmse=-6.765389 dB (best=-6.765394)
i=4890   nmse=-6.765389 dB (best=-6.765394)
i=4900   nmse=-6.765389 dB (best=-6.765394)
i=4910   nmse=-6.765389 dB (best=-6.765394)
i=4920   nmse=-6.765389 dB (best=-6.765394)
i=4930   nmse=-6.765389 dB (best=-6.765394)
i=4940   nmse=-6.765389 dB (best=-6.765394)
i=4950   nmse=-6.765389 dB (best=-6.765394)
i=4960   nmse=-6.765390 dB (best=-6.765394)
i=4970   nmse=-6.765391 dB (best=-6.765394)
i=4980   nmse=-6.765390 dB (best=-6.765394)
i=4990   nmse=-6.765389 dB (best=-6.765394)
i=5000   nmse=-6.765389 dB (best=-6.765394)

i=5010   nmse=-6.765388 dB (best=-6.765394)
i=5020   nmse=-6.765388 dB (best=-6.765394)
i=5030   nmse=-6.765387 dB (best=-6.765394)
i=5040   nmse=-6.765387 dB (best=-6.765394)
i=5050   nmse=-6.765388 dB (best=-6.765394)
i=5060   nmse=-6.765387 dB (best=-6.765394)
i=5070   nmse=-6.765386 dB (best=-6.765394)
i=5080   nmse=-6.765386 dB (best=-6.765394)
i=5090   nmse=-6.765386 dB (best=-6.765394)
i=5100   nmse=-6.765386 dB (best=-6.765394)
i=5110   nmse=-6.765385 dB (best=-6.765394)
i=5120   nmse=-6.765385 dB (best=-6.765394)
i=5130   nmse=-6.765386 dB (best=-6.765394)
i=5140   nmse=-6.765386 dB (best=-6.765394)
i=5150   nmse=-6.765386 dB (best=-6.765394)
i=5160   nmse=-6.765386 dB (best=-6.765394)
i=5170   nmse=-6.765386 dB (best=-6.765394)
i=5180   nmse=-6.765386 dB (best=-6.765394)
i=5190   nmse=-6.765386 dB (best=-6.765394)
i=5200   nmse=-6.765386 dB (best=-6.765394)
i=5210   nmse=-6.765386 dB (best=-6.765394)
i=5220   nmse=-6.765386 dB (best=-6.765394)
i=5230   nmse=-6.765386 dB (best=-6.765394)
i=5240   nmse=-6.765386 dB (best=-6.765394)
i=5250   nmse=-6.765386 dB (best=-6.765394)
i=5260   nmse=-6.765386 dB (best=-6.765394)
i=5270   nmse=-6.765386 dB (best=-6.765394)
i=5280   nmse=-6.765386 dB (best=-6.765394)
i=5290   nmse=-6.765386 dB (best=-6.765394)
i=5300   nmse=-6.765386 dB (best=-6.765394)
i=5310   nmse=-6.765386 dB (best=-6.765394)
i=5320   nmse=-6.765386 dB (best=-6.765394)
i=5330   nmse=-6.765386 dB (best=-6.765394)
i=5340   nmse=-6.765386 dB (best=-6.765394)
i=5350   nmse=-6.765386 dB (best=-6.765394)
i=5360   nmse=-6.765385 dB (best=-6.765394)
i=5370   nmse=-6.765385 dB (best=-6.765394)
i=5380   nmse=-6.765385 dB (best=-6.765394)
i=5390   nmse=-6.765385 dB (best=-6.765394)
i=5400   nmse=-6.765385 dB (best=-6.765394)
i=5410   nmse=-6.765385 dB (best=-6.765394)
i=5420   nmse=-6.765386 dB (best=-6.765394)
i=5430   nmse=-6.765386 dB (best=-6.765394)
i=5440   nmse=-6.765386 dB (best=-6.765394)
i=5450   nmse=-6.765386 dB (best=-6.765394)
i=5460   nmse=-6.765386 dB (best=-6.765394)
i=5470   nmse=-6.765386 dB (best=-6.765394)
i=5480   nmse=-6.765386 dB (best=-6.765394)
i=5490   nmse=-6.765387 dB (best=-6.765394)
i=5500   nmse=-6.765386 dB (best=-6.765394)
i=5510   nmse=-6.765386 dB (best=-6.765394)
i=5520   nmse=-6.765386 dB (best=-6.765394)
i=5530   nmse=-6.765387 dB (best=-6.765394)
i=5540   nmse=-6.765388 dB (best=-6.765394)
i=5550   nmse=-6.765389 dB (best=-6.765394)
i=5560   nmse=-6.765389 dB (best=-6.765394)
i=5570   nmse=-6.765389 dB (best=-6.765394)
i=5580   nmse=-6.765389 dB (best=-6.765394)
i=5590   nmse=-6.765390 dB (best=-6.765394)
i=5600   nmse=-6.765390 dB (best=-6.765394)
i=5610   nmse=-6.765391 dB (best=-6.765394)
i=5620   nmse=-6.765391 dB (best=-6.765394)
i=5630   nmse=-6.765390 dB (best=-6.765394)
i=5640   nmse=-6.765390 dB (best=-6.765394)
i=5650   nmse=-6.765390 dB (best=-6.765394)
i=5660   nmse=-6.765389 dB (best=-6.765394)
i=5670   nmse=-6.765389 dB (best=-6.765394)
i=5680   nmse=-6.765389 dB (best=-6.765394)
i=5690   nmse=-6.765389 dB (best=-6.765394)
i=5700   nmse=-6.765389 dB (best=-6.765394)
i=5710   nmse=-6.765389 dB (best=-6.765394)
i=5720   nmse=-6.765389 dB (best=-6.765394)
i=5730   nmse=-6.765389 dB (best=-6.765394)
i=5740   nmse=-6.765389 dB (best=-6.765394)
i=5750   nmse=-6.765389 dB (best=-6.765394)
i=5760   nmse=-6.765389 dB (best=-6.765394)
i=5770   nmse=-6.765389 dB (best=-6.765394)
i=5780   nmse=-6.765388 dB (best=-6.765394)
i=5790   nmse=-6.765389 dB (best=-6.765394)
i=5800   nmse=-6.765389 dB (best=-6.765394)
i=5810   nmse=-6.765389 dB (best=-6.765394)
i=5820   nmse=-6.765389 dB (best=-6.765394)
i=5830   nmse=-6.765389 dB (best=-6.765394)
i=5840   nmse=-6.765389 dB (best=-6.765394)
i=5850   nmse=-6.765389 dB (best=-6.765394)
i=5860   nmse=-6.765389 dB (best=-6.765394)
i=5870   nmse=-6.765389 dB (best=-6.765394)
i=5880   nmse=-6.765389 dB (best=-6.765394)
i=5890   nmse=-6.765389 dB (best=-6.765394)
i=5900   nmse=-6.765389 dB (best=-6.765394)
i=5910   nmse=-6.765388 dB (best=-6.765394)
i=5920   nmse=-6.765388 dB (best=-6.765394)
i=5930   nmse=-6.765388 dB (best=-6.765394)
i=5940   nmse=-6.765388 dB (best=-6.765394)
i=5950   nmse=-6.765388 dB (best=-6.765394)
i=5960   nmse=-6.765388 dB (best=-6.765394)
i=5970   nmse=-6.765388 dB (best=-6.765394)
i=5980   nmse=-6.765388 dB (best=-6.765394)
i=5990   nmse=-6.765388 dB (best=-6.765394)
i=6000   nmse=-6.765387 dB (best=-6.765394)

i=6010   nmse=-6.765387 dB (best=-6.765394)
i=6020   nmse=-6.765387 dB (best=-6.765394)
i=6030   nmse=-6.765387 dB (best=-6.765394)
i=6040   nmse=-6.765387 dB (best=-6.765394)
i=6050   nmse=-6.765387 dB (best=-6.765394)
i=6060   nmse=-6.765387 dB (best=-6.765394)
i=6070   nmse=-6.765386 dB (best=-6.765394)
i=6080   nmse=-6.765386 dB (best=-6.765394)
i=6090   nmse=-6.765386 dB (best=-6.765394)
i=6100   nmse=-6.765385 dB (best=-6.765394)
i=6110   nmse=-6.765385 dB (best=-6.765394)
i=6120   nmse=-6.765385 dB (best=-6.765394)
i=6130   nmse=-6.765386 dB (best=-6.765394)
i=6140   nmse=-6.765386 dB (best=-6.765394)
i=6150   nmse=-6.765386 dB (best=-6.765394)
i=6160   nmse=-6.765386 dB (best=-6.765394)
i=6170   nmse=-6.765386 dB (best=-6.765394)
i=6180   nmse=-6.765386 dB (best=-6.765394)
i=6190   nmse=-6.765386 dB (best=-6.765394)
i=6200   nmse=-6.765386 dB (best=-6.765394)
i=6210   nmse=-6.765386 dB (best=-6.765394)
i=6220   nmse=-6.765386 dB (best=-6.765394)
